record_id,location,date_time,avg_speed,NO2_level,PM25_level,traffic_volume
1576.0,dallas,2025/08/20,88kmh,139.12,25.73,6140
1577.0,Houston,2025-07-28 03:28:36,90,196.76,97.23,394
1578.0,Houston,2025-08-07 17:50:49,90,58.06,42.61,6420
1579.0,Dallas,2025-08-05 20:34:49,75,186.49,70.69,6771
1580.0,Chicago,2025-08-01 10:48:34,92,66.22,43.65,231
1581.0,Seattle,2025/08/17,67kmh,165.83,-9.87,2500
1582.0,Dallas,NULL,94,71.85,77.24,4684
1583.0,los angeles ,16-08-25,93,86.99,140.63,3212
1584.0,San Francisco,26-07-25,92,194.29,75.14,3548
1585.0,Phoenix,2025-08-16 11:55:25,86,47.1,8.99,8225
1586.0,Houston,2025-08-09 13:22:45,63,192.69,52.0,5343
1587.0,Chicago,2025-08-12 03:43:06,53,116.09,67.93,grow
1588.0,san francisco,2025/08/13,88,176.65,46.49,five thousand
1589.0,Seattle,2025-08-21 07:49:33,119,136.94,70.52,4451
1590.0,los angeles,2025-08-08 18:15:10,59,65.64,72.0,4237
1591.0,Boston,31-07-25,114kmh,34.59,65.86,7549
1592.0,New York,NULL,78kmh,57.15,7.23,2758
1593.0,boston,2025/08/15,25,164.28,140.39,1125
1594.0,Phoenix,2025-08-10 18:19:07,69kmh,111.74,-32.15,972
1595.0,Houston,2025-08-10 01:24:12,99,148.81,17.48,1445
1596.0,New York,2025-08-18 01:27:37,18,high,130.53,2208
1597.0,Dallas,2025-08-03 13:57:07,22,160.46,11.54,4569
1598.0,los angeles,2025-08-03 16:09:46,71,37.02,121.99,7196
1599.0,San Francisco,NULL,53,93.4,64.65,9266
1600.0,Boston,2025-08-17 14:36:26,93,75.86,19.26,8618
1601.0,HOUSTON,2025-08-16 05:24:51,84,110.28,72.44,4792
1602.0,San Francisco,2025-08-07 07:18:24,50kmh,,52.62,9736
1603.0,miami,15-08-25,101,150.75,68.94,2489
1604.0,houston,NULL,35,80.31,149.28,7127
1605.0,houston,2025-08-11 19:26:31,70,189.63,25.35,6221
1606.0,new york,2025-08-05 19:59:29,16,164.37,31.34,never
1607.0,BOSTON,2025-08-12 19:00:12,107,71.46,127.47,4215
1608.0,Seattle,2025-08-02 01:04:06,115,163.81,11.41,9276
1609.0,Boston,2025-07-31 02:33:21,95,55.81,31.11,1429
1610.0,Phoenix,2025-08-16 19:49:24,16,17.49,13.57,5186
1611.0,DALLAS,2025-08-23 00:29:40,49,high,80.42,2568
1612.0,h0ust0n,NULL,59,,26.99,2375
1613.0,h0ust0n,2025-07-30 21:08:23,69,19.14,74.2,1713
1664.0,San Francisco,2025-08-17 17:08:32,67,112.33,14.53,2791
1615.0,San Francisco,13-08-25,106,155.98,35.31,2342
1616.0,Dallas,2025-08-04 18:31:37,63,138.02,-64.01,9677
1617.0,new york,19-08-25,85,72.75,132.38,3702
1618.0,NEW YORK,2025-08-14 11:55:16,107,141.99,135.12,6829
1619.0,Seattle,2025-08-13 22:32:45,94,15.92,62.17,sign
1620.0,LOS ANGELES,2025-08-14 04:15:29,93,162.96,25.64,5232
1621.0,Boston,21-08-25,21,115.54,97.82,6529
1622.0,Los Angeles,2025-07-26 04:05:38,23,172.84,141.59,4592
809.0,phoenix,2025/07/28,16kmh,111.93,102.38,4913
1624.0,San Francisco,2025-08-12 05:50:53,99,97.87,27.75,6384
1625.0,LOS ANGELES,2025-08-12 01:15:50,70,101.56,134.97,1711
1626.0,Miami,2025-08-11 01:16:54,30,95.63,94.21,8347
1627.0,Los Angeles,2025-08-09 06:29:09,115,101.28,88.55,7572
1628.0,Phoenix,2025-08-22 20:49:57,26,162.24,78.77,5876
1629.0,Miami,2025-08-21 22:02:17,31,,26.36,6634
1630.0,LOS ANGELES,2025-08-18 04:34:58,66,89.96,9.61,job
1631.0,boston,2025-08-22 15:05:13,95,111.71,138.16,1916
1632.0,Dallas,2025-08-01 23:03:49,97,171.7,117.11,7656
1633.0,SAN FRANCISCO ,2025/08/08,78,,63.59,4372
1634.0,PHOENIX,2025-08-09 11:01:27,11,110.08,137.44,9921
1635.0,Boston,2025/08/01,19,12.36,84.55,5381
1636.0,Los Angeles,2025-08-05 16:39:18,88,63.95,24.54,1193
1637.0,Dallas,05-08-25,70,90.56,111.92,little
1638.0,New York,31-07-25,111,194.12,63.99,7546
1639.0,Chicago,2025/08/07,26,91.47,19.56,5318
1640.0,dallas,2025-07-26 16:55:31,94,,88.46,7381
1641.0,chicago,2025-08-02 06:56:55,10,15.96,29.63,7648
1642.0,phoenix,2025-08-21 03:19:44,85,46.13,7.79,degree
1643.0,Boston ,2025-08-03 13:54:06,75,67.11,25.85,9325
1644.0,Chicago,2025-08-10 04:34:45,74kmh,192.83,84.65,5396
1645.0,New York,2025-08-20 19:07:42,107,107.3,33.47,5852
1646.0,new york ,2025-08-24 02:35:03,48,52.51,98.27,2921
1647.0,new york,31-07-25,80,168.16,48.24,4509
1648.0,Phoenix,2025-08-11 17:34:47,49,57.34,28.59,five thousand
1649.0,Houston,2025-07-30 12:59:35,20,,11.63,1982
1650.0,Dallas,2025-08-18 06:14:12,109,197.59,56.26,5847
1651.0,los angeles,2025-08-22 05:53:15,41,62.58,32.36,6067
1652.0,Phoenix,2025-08-21 19:01:32,44,81.71,115.65,6751
1653.0,los angeles,2025-08-22 06:30:14,23,61.33,13.31,1778
1654.0,Dallas,2025/08/09,117,45.05,12.04,4658
1655.0,Chicago,2025-08-05 22:14:35,79,88.23,5.44,1671
1656.0,Miami,2025-08-21 17:08:20,82,110.44,122.53,5129
1657.0,Miami,2025-08-05 00:06:49,109kmh,71.68,98.67,6754
1658.0,houston,2025-08-09 12:34:00,36,,5.17,who
1659.0,SAN FRANCISCO,2025-08-17 13:34:15,28kmh,79.87,27.39,five thousand
1660.0,Los Angeles,2025-07-28 21:00:50,115,134.53,42.98,4637
1661.0,Chicago,2025-08-18 11:26:41,77,high,91.38,4272
1662.0,Los Angeles,2025-08-07 17:48:02,20,,61.95,2879
1663.0,Phoenix,2025-08-11 03:31:29,90,Moderate,121.51,5416
1664.0,san francisco,2025-08-13 16:36:03,40,178.24,68.29,3248
1665.0,HOUSTON,2025-07-30 12:26:02,94kmh,,107.73,7067
1666.0,Dallas,2025-07-29 10:20:19,67,high,-105.6,1914
1618.0,Los Angeles,2025-07-31 16:59:17,19,79.26,31.02,1656
1668.0,Boston,2025-08-12 05:03:02,43,142.88,97.11,9148
1669.0,MIAMI,2025-08-18 11:48:24,22,159.93,101.64,five thousand
1670.0,boston,2025-08-21 02:44:29,59,84.82,6.58,8249
1671.0,Seattle,2025/08/09,87,56.02,26.71,5926
1672.0,Phoenix,2025-08-09 16:01:25,70,Moderate,142.01,1174
1673.0,Dallas,NULL,67,118.5,44.97,358
1674.0,San Francisco,2025-08-02 09:15:47,75kmh,108.07,13.88,6145
1675.0,NEW YORK,2025-08-15 04:47:29,59kmh,126.3,119.39,3807
1676.0,Houston,2025-08-04 05:42:44,84,98.2,103.81,3310
1677.0,CHICAGO,2025-08-03 14:36:20,88,78.34,32.57,3302
1678.0,Phoenix,2025-08-08 12:57:22,14,167.77,141.25,6278
1679.0,Houston,2025-08-22 17:43:12,25,50.53,57.23,1982
1680.0,Chicago,2025-08-23 12:24:17,37,12.39,60.6,7297
1681.0,Miami,2025-07-29 02:00:37,40kmh,115.68,101.38,7070
1682.0,Boston,2025-08-06 10:05:33,37,114.67,69.95,8479
1683.0,Houston,2025-08-06 07:30:42,59,low,122.66,2021
1684.0,Boston,2025-08-06 04:00:39,50,59.15,86.42,5632
1685.0,Los Angeles ,NULL,10,120.67,23.04,5954
1686.0,Chicago,2025/08/13,16,36.48,15.33,3478
1687.0,New York,2025-08-13 04:01:57,52,68.77,120.47,5318
1688.0,Phoenix,2025-08-23 16:34:33,50,142.76,79.41,496
1689.0,Chicago,2025-08-10 12:43:26,36,178.57,33.05,five thousand
1690.0,New York,2025-08-14 15:11:42,78,145.17,134.17,2948
1691.0,Chicago,2025-08-11 13:23:09,63kmh,128.3,14.88,3524
1692.0,Phoenix,2025-07-29 11:56:17,65,38.32,124.33,five thousand
1693.0,Boston,2025-08-16 03:09:57,18,196.96,27.83,2691
1694.0,Chicago,2025-08-12 00:41:09,105,15.05,89.86,8672
1695.0,san francisc0,2025/08/22,87,,67.8,475
1696.0,Chicago,2025-08-08 17:46:19,83,49.87,116.3,6691
1697.0,Phoenix,2025-08-23 11:44:00,46,140.79,51.63,6136
1698.0,Phoenix ,12-08-25,19,70.38,74.13,4403
1699.0,new york,2025-07-26 01:07:05,55,98.07,82.43,2506
1700.0,New York,2025-08-04 05:26:50,81,112.79,141.37,baby
1701.0,seattle,2025-07-31 23:12:43,81,67.38,28.94,506
1702.0,Miami,2025-08-23 02:38:55,110,118.98,112.04,8633
1703.0,Phoenix,2025-07-30 22:34:01,82,150.18,30.01,4869
1704.0,dallas,2025-07-26 16:29:27,92,109.71,-108.77,6587
1705.0,New York,2025-08-08 09:09:01,38,108.34,24.72,4867
2381.0,Boston,2025-08-05 17:33:26,111,,5.85,five thousand
,New Y0rk,NULL,43,155.72,149.41,3916
1708.0,San Francisco,2025-08-17 06:46:09,108,62.26,69.96,3421
1709.0,Phoenix,2025-08-01 03:03:16,69,134.95,77.38,6263
1710.0,San Francisco,2025-08-09 02:28:31,28,123.11,125.71,4456
1711.0,Houston,2025/08/24,65kmh,137.99,73.05,5203
2444.0,Dallas,2025/08/05,107,100.73,28.9,3638
1713.0,Houston,2025-08-05 22:23:54,43,196.87,-120.23,8693
1714.0,boston,2025-08-03 14:10:39,79kmh,175.35,7.15,3552
1715.0,Phoenix,2025-08-04 06:00:35,71,157.4,52.39,2530
1716.0,Dallas,27-07-25,14,99.46,-105.34,1319
1717.0,New York,2025-08-05 16:48:04,109,,50.55,9945
1718.0,san francisco,2025-08-08 04:21:31,72,195.44,131.38,program
1719.0,Phoenix,2025-08-09 21:10:57,11,75.55,96.43,3836
1720.0,New York,2025-08-12 19:44:00,10kmh,17.58,121.25,5417
1721.0,Phoenix,2025-08-09 13:51:40,108kmh,,63.95,1524
117.0,Ph0enix,2025-08-14 20:59:50,92,111.38,-104.78,5944
1723.0,Miami,2025-08-24 06:38:43,64,123.98,124.05,five thousand
1724.0,Chicago,2025-08-14 08:13:23,54,15.53,83.43,3449
1725.0,Seattle,2025-08-18 17:39:32,85,,133.31,3784
1726.0,Miami,2025-08-16 02:20:12,15,high,115.63,carry
1727.0,HOUSTON ,2025-08-16 09:30:03,79,28.67,89.4,117
2104.0,New York,2025-08-16 23:35:39,80,110.43,35.95,3619
1729.0,Boston,2025-07-29 10:57:16,111,161.96,7.61,6428
1730.0,los angeles,2025-08-10 21:15:34,119,14.29,64.78,8454
1731.0,Chicago,2025-08-23 02:50:59,32,193.08,121.19,6817
1732.0,Chicago,29-07-25,113,164.64,67.6,choose
1733.0,San Francisco,2025-08-06 15:34:31,23,90.25,69.33,2126
1734.0,Los Angeles,2025-08-17 22:40:29,20,107.23,79.67,6410
1735.0,dallas,2025-08-19 18:45:49,98,135.01,28.67,6444
1736.0,Seattle,2025-07-28 16:40:42,24,58.08,28.03,8827
1737.0,l0s angeles,2025-08-23 20:04:19,21kmh,62.38,143.65,5315
1738.0,Houston,2025-08-16 01:19:59,81,117.4,107.12,2325
1739.0,Ph0enix,2025-08-17 02:30:10,98,26.61,54.28,1825
1740.0,Seattle ,28-07-25,112,58.42,13.74,3568
1741.0,New York,2025/07/30,43,149.85,68.48,927
1742.0,PHOENIX,2025-08-18 09:58:39,53,12.85,91.33,3149
1743.0,Miami,2025-07-28 04:07:08,48,172.31,111.17,7610
1744.0,san francisco,2025-08-04 22:19:20,38,190.6,82.83,973
1745.0,Miami,2025-08-15 08:26:25,56,15.57,96.53,7809
1746.0,Boston,2025-08-10 23:27:52,44,188.02,99.44,5826
1747.0,DALLAS,2025-08-06 12:08:32,88,175.12,78.32,7611
1748.0,Boston,2025-08-05 22:03:12,29,173.3,104.08,1126
1749.0,Dallas,2025-08-13 23:35:03,37,114.12,117.21,1076
1750.0,Phoenix,2025-08-05 19:34:25,100,101.33,73.74,3084
1751.0,New York,2025-08-10 04:52:23,13,,40.65,6754
1752.0,Phoenix,NULL,53,97.71,134.88,7547
1753.0,Miami,2025-08-10 17:55:43,113,,21.84,1621
1754.0,Miami,2025-08-18 16:05:32,112,169.45,56.64,5532
1755.0,DALLAS,2025-08-20 10:50:12,38,15.49,148.51,9328
1756.0,chicago,2025-07-29 18:22:26,40,45.45,35.76,color
1757.0,new york,2025-08-06 23:20:54,98,99.48,128.53,6358
323.0,Phoenix,2025-08-24 16:45:39,24,,139.62,3171
1759.0,Phoenix,2025-08-15 22:56:58,47,183.21,78.72,5869
1760.0,Boston,2025-07-29 16:29:31,28,164.46,101.57,1795
1761.0,Seattle,2025-08-13 18:39:52,10,166.53,78.07,4165
1762.0,Boston,NULL,78,58.99,43.17,4158
1763.0,Boston,2025-08-13 01:51:40,24,30.71,23.32,8176
1764.0,Phoenix,2025-07-30 17:29:40,70,70.68,69.15,121
,Houston,2025-08-06 08:38:46,55kmh,53.9,94.97,4595
1766.0,Seattle,2025-07-28 00:46:14,55,103.53,141.11,meeting
1767.0,Phoenix,2025-08-08 12:09:31,79,112.93,145.79,7495
1768.0,chicago,2025-08-12 01:34:44,36,,86.65,five thousand
1769.0,Chicago,NULL,95,196.96,98.21,star
1770.0,San Francisco,2025-08-17 20:05:53,103,196.02,94.65,999
,Dallas,2025/08/05,38,163.29,105.29,7185
1772.0,MIAMI,2025-07-31 02:10:50,105,22.0,20.34,2916
1451.0,Los Angeles,2025-08-06 22:36:22,15,16.71,130.1,3419
1774.0,Dallas,2025-08-03 13:35:31,113,129.53,141.29,2755
1775.0,Miami,2025/08/05,94,19.57,115.8,169
1776.0,Boston,2025-08-05 02:48:45,37,low,-36.71,8081
1777.0,Miami,2025-08-20 01:19:42,58,187.27,133.07,428
1778.0,Dallas,01-08-25,106kmh,,98.32,8180
32.0,New York,2025-08-06 21:51:05,107kmh,44.63,14.34,9307
1780.0,San Francisco,2025-07-29 22:29:37,84,109.0,75.57,8148
1781.0,Seattle,2025-07-30 02:05:06,21,25.16,54.07,1606
1782.0,Boston,2025-08-01 16:40:56,30,59.22,68.03,7601
1783.0,Los Angeles,2025-08-17 21:12:20,61,149.3,14.87,five thousand
1784.0,Phoenix,04-08-25,37,Moderate,78.45,2556
1785.0,New Y0rk,2025-08-08 02:41:19,14,73.28,149.02,7900
1786.0,Miami,2025-08-16 05:30:16,18,159.86,71.54,205
1787.0,Ph0enix ,2025-08-12 09:16:14,90,,27.53,5354
1788.0,houston,2025-07-29 06:30:12,116,78.4,103.22,688
1789.0,dallas ,2025-08-15 00:52:09,80,,120.81,790
1790.0,San Francisc0,2025-08-21 10:07:56,29,144.75,147.67,6532
1791.0,Chicago,2025/08/16,115,125.02,10.32,1948
1792.0,San Francisco,2025-08-24 17:24:49,58,189.37,134.63,1294
1793.0,phoenix,2025-07-31 04:13:39,75,135.4,7.31,3809
1794.0,Seattle,2025-08-03 17:42:31,111,137.87,105.44,7783
1795.0,Miami,2025-08-02 21:24:12,23,103.62,24.16,7802
1796.0,San Francisco,15-08-25,35,low,42.52,6055
1797.0,New York,NULL,20,60.84,126.86,6657
1798.0,houston ,2025-08-11 14:33:10,44,Moderate,96.91,945
1799.0,Chicago,2025-07-26 13:06:47,37,95.07,130.2,3008
1800.0,San Francisco,2025/08/12,76,130.48,101.96,3509
1801.0,San Francisco,2025-08-04 03:53:05,79,52.12,11.79,7436
1802.0,new york,11-08-25,105kmh,63.06,-122.29,805
1803.0,Dallas,2025-08-18 06:51:02,87,27.88,-106.15,4331
1804.0,Boston,2025-08-08 13:18:09,104,84.05,5.13,2645
1805.0,chicago,2025-08-17 11:49:00,101,141.16,45.57,3921
1806.0,Phoenix,2025-08-08 21:34:25,112,,91.63,3488
1807.0,NEW YORK,2025-08-16 17:05:54,118,87.28,66.73,9297
1808.0,Phoenix,2025-08-09 06:18:02,61,61.09,86.09,8682
1809.0,L0s Angeles,2025-08-18 04:05:32,22,76.8,56.8,1179
1810.0,boston,2025-08-01 21:16:18,67,30.02,130.0,5678
1811.0,Chicago,NULL,47,34.13,23.18,4690
1812.0,san francisco,2025-08-20 14:53:34,59kmh,155.88,99.8,3601
1813.0,Los Angeles,2025-08-04 04:44:41,56,12.31,149.3,408
1814.0,Seattle,2025-08-10 09:56:29,119,78.05,138.37,3879
2215.0,Houston,2025-08-10 03:20:37,82,74.52,90.68,1624
1816.0,houston,2025-08-12 14:43:55,66kmh,120.04,117.23,9046
1817.0,Boston,2025-08-18 23:01:36,43,47.38,32.73,data
1818.0,Seattle,2025-08-09 13:50:04,108,141.62,86.87,930
1819.0,Seattle,09-08-25,94,80.92,133.15,7551
1820.0,san francisco,2025-08-23 16:06:19,69,38.92,102.86,9720
1821.0,Boston,2025-08-21 16:47:27,72,195.4,91.43,4666
1822.0,dallas,28-07-25,66,13.45,64.4,7720
1823.0,Seattle,NULL,91,,55.34,1683
1086.0,dallas,2025-08-06 14:11:49,57,51.67,38.4,681
1825.0,Houston,2025-08-10 23:53:37,104,21.07,137.6,8458
1826.0,Los Angeles,2025-08-02 02:38:55,35,186.0,85.85,6152
1827.0,SEATTLE,2025-08-06 08:26:25,29,153.63,52.47,8342
1828.0,Chicago,NULL,101,15.93,73.96,9475
1829.0,chicago,2025-08-21 03:29:04,113,28.41,113.11,8137
1830.0,miami,2025-08-20 04:51:30,111,86.29,91.22,4563
1831.0,Boston,2025-07-28 06:00:12,19,21.52,111.97,2168
1832.0,Los Angeles,2025-07-29 12:45:12,106,51.64,149.93,8552
1833.0,New York,2025-08-24 18:04:40,20,22.24,104.84,4956
1834.0,Dallas,2025-08-13 15:52:03,42,116.25,41.19,9026
1835.0,Boston,2025-08-06 12:32:21,24,181.68,126.31,8415
1836.0,San Francisc0,2025-08-14 15:40:40,41,179.94,91.48,4344
1837.0,seattle,2025/07/30,76kmh,134.18,24.49,4072
1838.0,Phoenix,2025-08-04 02:15:39,89,177.27,123.72,798
1839.0,Phoenix,2025-08-05 19:42:18,82,136.18,71.09,3349
1840.0,New York,2025-08-06 12:11:03,119,89.1,24.06,377
1841.0,san francisco,2025-07-28 20:37:18,64,109.74,80.69,4978
1842.0,Seattle,2025-08-14 05:40:07,92kmh,46.28,102.94,3724
1843.0,dallas,2025-08-14 04:58:07,53,114.64,92.0,1525
1844.0,Los Angeles,2025-08-14 12:39:47,50,,128.27,3142
1845.0,LOS ANGELES,2025-08-08 07:00:31,104,Moderate,69.03,3775
1846.0,DALLAS,2025-08-17 15:28:51,84kmh,194.29,47.93,4523
2177.0,San Francisco,2025-08-13 21:40:21,88,130.26,-37.45,4786
1848.0,Houston,2025-08-21 20:17:16,13,38.0,22.68,3023
1849.0,New York ,2025-08-10 01:44:18,71,,-97.19,4815
1850.0,Phoenix,NULL,113,10.56,83.62,5517
1851.0,New York,16-08-25,10,58.97,72.58,3952
1852.0,new york,2025/08/02,120,24.06,12.19,9374
1853.0,Phoenix,15-08-25,99,188.73,22.78,6344
1854.0,San Francisco,2025-08-10 19:15:15,54,42.02,-135.83,6135
1347.0,Houston,2025-07-29 20:54:40,22,48.45,117.84,7354
1856.0,Los Angeles,2025-08-03 12:55:31,102,68.96,69.12,4457
1857.0,los angeles,2025-08-24 10:10:34,78,108.51,19.4,4674
1858.0,san francisco,2025-08-08 16:43:07,78,,100.13,2741
1859.0,Chicago,08-08-25,52kmh,89.95,98.19,9174
1860.0,Phoenix,2025-08-08 21:01:37,29,75.24,11.22,1104
1861.0,new york,2025-08-11 19:03:38,41kmh,16.47,62.46,8123
1862.0,Chicago,2025-07-29 02:19:24,11,22.15,137.19,5791
1863.0,San Francisco,2025/08/15,40,95.07,40.23,6440
1864.0,Chicago,2025-08-20 20:23:35,88,142.56,45.55,2617
1865.0,Dallas,2025/07/26,90,143.02,-10.37,7255
1866.0,Seattle,2025-08-04 14:06:13,68,97.48,146.41,9602
1867.0,CHICAGO,NULL,88,34.07,147.72,2786
,MIAMI,2025-08-01 14:34:21,91,132.25,111.88,9365
1869.0,Dallas,NULL,61,133.09,137.93,2732
1870.0,Phoenix,2025/08/04,45,193.79,22.62,8554
,miami,2025/08/14,29,39.08,140.7,from
337.0,Chicago,2025-08-24 06:15:26,82,69.67,100.32,4718
717.0,Boston,2025-08-05 10:19:29,49,85.02,68.66,1544
1728.0,chicag0,2025-07-26 21:53:32,13,183.89,135.99,3059
1875.0,Chicago,2025-08-20 00:55:59,14,72.71,97.82,1216
1876.0,Los Angeles ,2025-08-05 10:16:32,41,87.51,16.1,1702
1877.0,Dallas,2025-08-15 13:31:14,108,98.18,109.74,2789
1878.0,dallas,01-08-25,86,170.04,25.62,five thousand
1879.0,Chicago,2025/08/12,89,low,63.93,6729
1880.0,Miami ,2025-08-24 08:07:31,15,159.61,28.21,1335
1881.0,Seattle,2025-07-30 21:32:32,119,110.98,23.27,1333
1882.0,Seattle,2025-08-03 15:33:42,62,14.95,-129.36,1160
1883.0,Boston,2025-08-22 11:47:27,22,116.65,35.68,3435
1884.0,DALLAS,2025-08-17 20:44:41,19,15.95,7.54,3201
1885.0,Chicago,09-08-25,39,40.7,137.87,4460
1886.0,New York ,2025-08-18 09:27:06,117,81.49,8.76,9529
1887.0,miami,2025-08-22 13:22:20,66,81.18,65.34,3419
1888.0,Seattle,2025-08-14 11:00:01,118,134.84,67.04,9833
1889.0,LOS ANGELES,2025-08-03 22:02:07,52,15.07,103.06,1686
1890.0,Seattle,2025-07-31 16:47:48,40,82.63,14.26,4535
1891.0,MIAMI,2025-07-28 20:12:37,46kmh,36.53,17.75,2341
1892.0,Chicago,2025/07/28,23,low,124.72,7934
1893.0,Los Angeles,2025-08-15 00:25:20,119,48.14,71.66,9178
2309.0,Houston,09-08-25,91,,22.17,613
409.0,Phoenix,2025-08-02 15:25:06,89,23.23,101.55,3295
154.0,Seattle,NULL,63,18.02,-135.79,979
1268.0,HOUSTON,NULL,16,46.82,47.04,9758
1898.0,Miami,2025-08-06 00:13:47,34,30.38,39.83,1994
1899.0,Miami,2025-08-05 17:24:30,23,14.56,78.63,8196
1900.0,Houston,2025-08-09 12:14:41,17,123.83,65.29,five thousand
1901.0,Seattle,2025-08-22 23:59:39,26,66.01,124.25,2985
1902.0,Chicago ,2025-08-21 08:56:29,37kmh,,136.79,2121
1903.0,San Francisco,2025-08-14 10:31:42,87,198.63,148.56,5813
1904.0,Phoenix,22-08-25,23,147.25,148.06,5261
1905.0,Seattle,2025-08-06 14:44:23,61,,34.2,five thousand
1906.0,chicago,2025-08-08 07:51:38,38,115.22,10.62,7345
1907.0,Chicago,2025-08-23 05:10:05,14,168.98,57.24,window
1908.0,Miami,2025/07/31,64,198.18,145.59,6026
1909.0,Dallas,2025-08-01 22:21:35,48,126.37,102.58,north
,SEATTLE,2025-08-16 06:09:19,120,139.65,126.25,1813
1911.0,Los Angeles,2025-08-17 19:31:47,113,Moderate,142.39,4362
1912.0,HOUSTON,2025/08/07,95,172.23,56.36,365
1913.0,Miami,2025-08-17 02:03:24,67,60.4,46.25,6472
1914.0,Seattle,2025-07-26 01:13:33,16,,10.74,836
1915.0,SEATTLE,NULL,61kmh,,13.08,2186
1916.0,Boston,2025-08-14 06:23:31,89,81.38,140.87,3379
1917.0,Los Angeles,2025-08-22 02:48:55,114,97.27,65.42,7915
1918.0,NEW YORK,2025/07/30,109,143.53,99.98,7260
1919.0,Miami,2025-07-30 05:59:31,22,88.31,56.7,7511
1920.0,SAN FRANCISCO,2025-07-27 21:42:21,98,115.85,71.36,2925
1921.0,CHICAGO,2025-07-31 16:27:59,15kmh,72.93,132.8,708
1922.0,Seattle,2025-08-19 11:32:46,118,39.39,-39.61,3581
1923.0,Boston,2025-08-21 13:29:32,99kmh,45.18,92.27,size
1924.0,Boston,27-07-25,98,164.77,-76.71,8500
1925.0,Dallas,2025-08-21 23:45:41,101,,43.92,5275
1926.0,Chicago,2025-07-27 18:15:36,54,15.84,41.11,five thousand
1927.0,Seattle,2025-08-09 22:05:32,31,16.17,76.64,6432
1928.0,BOSTON,2025-08-08 01:34:12,30,137.32,148.07,2575
1929.0,Phoenix,2025-07-29 16:50:29,24kmh,97.02,84.86,5169
1930.0,houston,2025-08-03 13:52:02,53,50.4,128.59,5881
1931.0,Dallas,2025-07-28 17:05:28,88,54.71,27.66,3706
1932.0,Miami,2025-08-04 14:43:13,39,161.01,96.33,3499
1933.0,boston,2025-07-30 23:45:43,14,110.16,142.26,8101
1934.0,Houston,2025-08-06 02:32:18,76,73.82,17.91,five thousand
1935.0,Dallas,2025-08-16 10:44:21,94,14.09,88.02,these
1936.0,boston,2025-07-26 19:26:02,74,163.62,28.06,4418
1937.0,new york,2025-08-09 19:07:03,29,83.2,72.31,2211
1938.0,New York,2025-07-30 14:05:26,105,,46.74,3657
1939.0,SAN FRANCISCO,2025-08-10 17:51:00,57,187.96,147.25,5816
1940.0,PHOENIX,2025-08-05 09:51:19,89,119.65,66.39,4916
1941.0,Los Angeles,2025-08-18 17:14:28,118,31.64,101.9,6684
1942.0,Dallas,2025-07-31 09:40:05,43kmh,155.23,37.47,6282
1943.0,Miami,2025-08-23 22:14:39,68,150.34,5.8,3427
1944.0,Boston ,2025-07-31 09:06:58,41,66.23,80.62,2802
1945.0,los angeles,2025-08-01 10:47:54,25kmh,112.13,135.34,9010
1946.0,Seattle,2025-08-23 00:23:19,113,150.5,148.56,five thousand
,NEW YORK,2025-07-29 03:37:13,31kmh,med,66.17,9499
1948.0,Los Angeles,2025-08-16 06:54:07,32,178.31,53.68,2648
1949.0,SAN FRANCISCO,2025-08-24 04:05:49,102,29.59,17.93,3935
1950.0,Los Angeles,2025-07-28 09:13:59,17,29.16,132.52,5348
1544.0,houston,2025/08/04,45,68.55,94.92,6558
1952.0,Dallas,2025-07-29 02:59:35,116,96.12,-64.24,line
1953.0,Boston,2025-07-29 12:23:10,36,39.78,73.3,936
668.0,houston,19-08-25,93kmh,131.68,107.07,fight
1955.0,Seattle,2025/08/17,69,,101.64,7835
1956.0,CHICAGO,2025-08-09 16:43:05,22,69.49,110.14,2159
1957.0,NEW YORK,2025/08/09,28,,23.0,8784
1958.0,San Francisco,2025-07-31 05:40:40,58,18.45,39.0,9382
1959.0,chicago,2025-07-28 06:50:33,58,165.69,61.23,1799
1960.0,Dallas,2025-08-20 22:19:58,76,199.81,101.23,9531
1961.0,los angeles,2025-08-21 20:34:18,62kmh,,51.53,386
1962.0,Phoenix,2025-08-10 19:00:17,119,11.55,143.94,5036
,San Francisc0,2025-08-01 14:17:26,26kmh,,61.46,five thousand
1964.0,Boston,2025-08-06 22:10:18,111,121.88,81.38,5985
2270.0,SAN FRANCISCO,2025-08-02 23:05:27,106kmh,,119.82,4282
1966.0,BOSTON,2025-08-02 07:19:28,35,59.87,77.0,2680
1967.0,Seattle,2025-07-28 14:43:20,108,156.5,95.97,1623
1968.0,Los Angeles ,2025-08-01 14:17:24,107kmh,25.71,61.02,5363
1969.0,seattle,2025-07-29 09:56:25,60,37.46,76.16,6432
1970.0,los angeles,2025-08-24 01:57:05,116kmh,29.38,22.36,793
1971.0,Houston,2025-08-22 07:22:25,113kmh,149.2,40.35,9375
1972.0,phoenix,2025-08-07 21:59:07,42,28.57,126.63,4194
1973.0,BOSTON,2025-08-18 04:16:07,54kmh,,67.7,2410
1974.0,Dallas ,2025/08/08,33,191.95,79.32,9240
,Dallas,2025-08-23 03:18:12,63kmh,21.27,65.13,1629
1976.0,San Francisco ,2025-08-06 23:50:30,16,196.89,142.79,7231
1977.0,Miami,2025-08-05 10:51:57,22,101.99,109.83,2133
1978.0,New York,2025-08-03 11:16:49,41,56.22,111.4,8344
